Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Africa (FAO),2020,1317984000,210540200,,,1.7091999,,123183248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Africa (FAO),2021,,216016600,,,1.7500999,,123432984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1961,1769076,293932,0.16615002,166.15002,0.8452,,347764,0.19657946,1965.7946000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1962,1828234,313508,0.17148133,171.48132999999999,0.9418,,332882,0.18207844,1820.7844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1963,1888302,293449,0.15540364,155.40364,0.9823,,298725,0.15819769,1581.9769000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1964,1949020,350144,0.1796513,179.65130000000002,1.0232999,,342158,0.17555387,1755.5387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1965,2009793,335293,0.16682962,166.82962,1.0373,,323238,0.16083148,1608.3147999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1966,2070694,433094,0.20915404,209.15404,1.3185999,,328443,0.15861493,1586.1492999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1967,2132447,487464,0.22859372,228.59372,1.4641,,332935,0.15612815,1561.2814999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1968,2195474,502090,0.22869322,228.69322,1.5537,,323150,0.14718917,1471.8917000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1969,2259797,528519,0.23387897,233.87896999999998,1.6398,,322299,0.14262299,1426.2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1970,2324733,538749,0.23174661,231.74661,1.6460999,,327282,0.14078262,1407.8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1971,2389820,547485,0.22909048,229.09048,1.7536,,312203,0.1306387,1306.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1972,2455181,585830,0.2386097,238.6097,1.7687,,331220,0.13490655,1349.0655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1973,2520442,625498,0.24816996,248.16996,1.8429999,,339400,0.13465892,1346.5892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1974,2585457,646200,0.24993648,249.93648,1.9345,,334040,0.1291996,1291.9959999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1975,2650128,666500,0.2514973,251.49729999999997,2.0289,,328500,0.12395628,1239.5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1976,2713564,857000,0.3158208,315.8208,2.4450998,,350500,0.12916592,1291.6591999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1977,2774798,910400,0.32809594,328.09594,2.5500998,,357000,0.12865801,1286.5801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1978,2833317,932800,0.32922542,329.22542,2.6202,,356000,0.12564778,1256.4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1979,2888764,963800,0.3336375,333.6375,2.6348,,365800,0.12662855,1266.2855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1980,2941650,880600,0.2993558,299.3558,2.3639998,,372500,0.1266296,1266.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1981,2992391,904200,0.3021664,302.1664,2.5005999,,361600,0.12083983,1208.3983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1982,3041188,970400,0.31908584,319.08584,2.7152,,357400,0.11751986,1175.1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1983,3087904,1067000,0.34554183,345.54183,3.046,,350300,0.113442644,1134.42644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1984,3131731,1039400,0.33189312,331.89312,2.9663,,350400,0.11188701,1118.8700999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1985,3171727,994900,0.3136777,313.6777,2.9006,,343000,0.10814298,1081.4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1986,3207129,1046000,0.3261484,326.1484,2.9903,,349800,0.10906951,1090.6951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1987,3237677,1025800,0.3168321,316.8321,2.9656,,345900,0.10683586,1068.3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1988,3263019,997630,0.30573833,305.73833,2.875,,347000,0.10634324,1063.4324000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1989,3282187,1033350,0.31483582,314.83582,2.9617,,348900,0.10630108,1063.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1990,3295073,897000,0.27222463,272.22463000000005,2.7944,,321000,0.097418174,974.18174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1991,3302087,446152,0.13511212,135.11212,2.0719,,215339,0.065213,652.1299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1992,3303738,428918.16,0.12982814,129.82814000000002,2.1585999,,198700,0.060143996,601.4399599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1993,3300715,665720,0.20168963,201.68963000000002,2.685,,247936,0.075115845,751.15845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1994,3294001,646026,0.19612198,196.12198,2.4608998,,262515,0.079694875,796.94875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1995,3284370,645400,0.19650649,196.50649,2.8415,,227137,0.069156945,691.56945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1996,3271336,503714,0.15397806,153.97806,2.4508998,,205526,0.06282632,628.2632000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1997,3253721,602043,0.18503216,185.03216,2.8332999,,212488,0.06530615,653.0614999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1998,3232185,605746,0.18741068,187.41067999999999,2.8720999,,210906,0.065251835,652.5183499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1999,3208265,497500,0.15506823,155.06823,2.7981,,177800,0.055419363,554.19363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2000,3182027,565800,0.17781119,177.81119,3.1750998,,178200,0.05600204,560.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2001,3153615,502500,0.15934095,159.34095000000002,3.0307999,,165800,0.052574586,525.74586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2002,3123554,518800,0.16609286,166.09286,3.2919,,157600,0.050455347,504.55347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2003,3092993,488500,0.15793763,157.93762999999998,3.1857,,153340,0.049576577,495.76577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2004,3062629,498800,0.1628666,162.8666,3.4663,,143900,0.046985775,469.85775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2005,3032636,511200,0.16856623,168.56623000000002,3.4621,,147655,0.048688665,486.88665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2006,3003391,507500,0.16897567,168.97567,3.6025999,,140870,0.04690365,469.0365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2007,2976089,493600,0.16585526,165.85526000000002,3.7284,,132390,0.044484556,444.84556000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2008,2951690,608500,0.20615308,206.15308,4.0812,,149100,0.050513435,505.13435000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2009,2930553,630900,0.2152836,215.28359999999998,4.3153,,146200,0.049888194,498.88194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2010,2913402,693800,0.23814084,238.14084,4.7618,,145700,0.050010264,500.10264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2011,2900660,701200,0.24173808,241.73808,4.7507,,147599,0.050884627,508.84627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2012,2892191,697400,0.24113207,241.13207,4.8838,,142800,0.04937433,493.74330000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2013,2887019,702870,0.24345873,243.45873,4.9498,,142000,0.049185682,491.85682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2014,2884100,700370,0.24283832,242.83832,4.8926,,143149,0.049633853,496.33853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2015,2882482,695000,0.24111165,241.11165,4.8738,,142600,0.049471255,494.71254999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2016,2881064,698430,0.24242085,242.42085,4.7163997,,148084,0.051399067,513.99067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2017,2879361,701734,0.24371171,243.71171,4.8129997,,145799,0.05063589,506.3589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2018,2877019,678196,0.23572871,235.72871,4.8405,,140110,0.048699714,486.99714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2019,2873883,666065,0.23176482,231.76482000000001,5.0382,,132203,0.046001524,460.01524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2020,2866850,684023,0.23859741,238.59741,5.2092,,131310,0.045802884,458.02884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,2021,2854710,691126.7,0.24210049,242.10049,5.1447,,134337,0.04705802,470.5802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1961,11598615,937596,0.08083689,80.83689,0.3462,,2708623,0.23352987,2335.2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1962,11778265,2369800,0.20120111,201.20111,0.81399995,,2911300,0.24717562,2471.7562000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1963,11969449,2324215,0.19417895,194.17895,0.8038,,2891420,0.24156667,2415.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1964,12179097,1487506,0.12213598,122.13598,0.5302,,2805810,0.23037915,2303.7915000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1965,12381262,1735461,0.14016834,140.16834,0.6063,,2862350,0.23118402,2311.8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1966,12613398,776122,0.061531555,61.531555000000004,0.4039,,1921790,0.152361,1523.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1967,12897121,1641700,0.12729198,127.29198,0.6314,,2600270,0.20161632,2016.1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1968,13190979,2128233,0.16134003,161.34002999999998,0.70519996,,3017870,0.22878286,2287.8286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1969,13491022,1852429,0.13730828,137.30828,0.6149,,3012480,0.22329517,2232.9517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1970,13795915,2058094,0.14918141,149.18141,0.6375,,3228170,0.23399463,2339.9463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1971,14110269,1735448,0.122991845,122.991845,0.58779997,,2952400,0.20923768,2092.3768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1972,14439750,2362625,0.16361952,163.61952,0.6717,,3517530,0.24360047,2436.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1973,14786473,1595994,0.107936084,107.93608400000001,0.4937,,3232850,0.21863563,2186.3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1974,15153601,1480275,0.097684704,97.684704,0.49789998,,2973050,0.19619429,1961.9429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1975,15724698,2680452,0.17046127,170.46126999999998,0.8452,,3171240,0.20167255,2016.7255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1976,16500516,2313186,0.14018871,140.18871,0.69049996,,3349880,0.20301668,2030.1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1977,17134196,1142509,0.066680044,66.680044,0.4109,,2780260,0.16226381,1622.6381000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1978,17632646,1538550,0.08725576,87.25576,0.5861,,2624990,0.14887102,1488.7102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1979,18166982,1620808,0.08921724,89.21724,0.5615,,2886660,0.15889595,1588.9595000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1980,18739378,2419074,0.12909041,129.09041,0.7604,,3181380,0.16976978,1697.6978000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1981,19351356,1832872,0.09471543,94.71543,0.6462,,2836390,0.14657319,1465.7319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1982,20000098,1524398,0.07621953,76.21952999999999,0.5933,,2569300,0.12846437,1284.6436999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1983,20682110,1290834,0.06241307,62.41307,0.57949996,,2227560,0.10770468,1077.0468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1984,21393532,1461484,0.06831429,68.31429,0.5474,,2670070,0.12480735,1248.0735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1985,22132910,2918778,0.13187502,131.87502,0.91249996,,3198670,0.14452098,1445.2097999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1986,22882560,2403612,0.10504122,105.04122000000001,0.8372,,2871100,0.1254711,1254.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1987,23586098,2066344,0.08760855,87.60855,0.7599,,2719150,0.115286134,1152.86134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1988,24243024,1038303,0.04282894,42.82894,0.57409996,,1808540,0.07460043,746.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1989,24889516,2006130,0.08060141,80.60141,0.7604,,2638170,0.10599523,1059.9523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1990,25518074,1627035,0.0637601,63.7601,0.6877,,2365999,0.09271856,927.1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1991,26133906,3809857,0.14578214,145.78214,1.1146,,3418278,0.1307986,1307.9859999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1992,26748302,3330382.2,0.12450817,124.50817,0.94329995,,3530507,0.13198994,1319.8994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1993,27354326,1453453.6,0.053134326,53.134326,0.7417,,1959520,0.07163474,716.3474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1994,27937006,964743.6,0.034532823,34.532823,0.74939996,,1287357,0.04608071,460.8071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1995,28478024,2139705.5,0.07513532,75.13532000000001,0.82949996,,2579551,0.090580404,905.80404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1996,28984640,4901678,0.16911295,169.11295,1.3377999,,3663945,0.12640989,1264.0989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1997,29476030,870017,0.029516084,29.516084000000003,0.7798,,1115670,0.03785008,378.5008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1998,29924664,3026097.5,0.10112386,101.12386,0.8463,,3575718,0.11949067,1194.9067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,1999,30346086,2021053.4,0.06660014,66.60014,1.0698999,,1888946,0.062246777,622.4677700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2000,30774624,934656.4,0.030371008,30.371008,0.8833,,1058184,0.034384955,343.84955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2001,31200984,2659594.8,0.08524074,85.24074,1.1069,,2402748,0.077008724,770.08724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2002,31624700,1953325.2,0.061765812,61.765812000000004,1.0586,,1845217,0.058347337,583.47337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2003,32055882,4266387,0.13309218,133.09218,1.4703,,2901720,0.09052067,905.2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2004,32510184,4033242,0.12406088,124.06088,1.3441,,3000731,0.092301264,923.0126399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2005,32956690,3527824.2,0.10704425,107.04424999999999,1.5008,,2350627,0.07132473,713.2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2006,33435082,4018105,0.120176315,120.176315,1.5037,,2672232,0.079923,799.2299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2007,33983836,3602256.2,0.105999105,105.999105,1.2535,,2873873,0.08456588,845.6587999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2008,34569590,1536002.4,0.044432182,44.432182,1.0339999,,1485477,0.042970628,429.70628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2009,35196040,5253472,0.14926316,149.26316,1.6538999,,3176367,0.090247855,902.47855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2010,35856348,4211354.5,0.11745074,117.45074,1.4742999,,2856567,0.07966698,796.6698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2011,36543548,4247535,0.11623215,116.23215,1.6432999,,2584734,0.07073024,707.3024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2012,37260570,5137455,0.13787913,137.87912999999998,1.6775999,,3062449,0.08219008,821.9008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2013,38000628,4912551,0.12927552,129.27552,1.8131,,2709432,0.071299665,712.9966499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2014,38760170,3435535,0.08863571,88.63571,1.3692,,2509193,0.06473638,647.3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2015,39543148,3761229.5,0.0951171,95.1171,1.4002,,2686241,0.0679319,679.3190000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2016,40339330,3445227.2,0.08540616,85.40616,1.0203999,,3376449,0.08370117,837.0117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2017,41136548,3478175.2,0.084551945,84.551945,0.9903,,3512157,0.08537802,853.7802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2018,41927010,6066253,0.14468604,144.68604,1.9519999,,3107770,0.074123345,741.23345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2019,42705372,5633597,0.13191776,131.91776,1.7673999,,3187483,0.074638925,746.38925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2020,43451668,4393337,0.101108596,101.10859599999999,1.5203999,,2889579,0.06650099,665.0099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Algeria,2021,44177964,2784017.2,0.06301823,63.018229999999996,1.4337,,1941863,0.043955468,439.55467999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1961,431161000,227749330,,,1.9118999,,119119960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1962,440705000,240023200,,,2.0855,,115094088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1963,450263000,262066260,,,2.1555,,121578144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1964,459775000,249194800,,,2.031,,122696720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1965,469199000,273470530,,,2.2540998,,121323632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1966,478512000,282471700,,,2.2744,,124198016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1967,487724000,302431360,,,2.3163,,130568960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1968,496894000,299218560,,,2.3177,,129102976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1969,506098000,305887070,,,2.4793,,123374376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1970,515395000,286786370,,,2.4036999,,119309056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1971,524798000,348944300,,,2.6764998,,130371432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1972,534302000,331541980,,,2.6904,,123232568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1973,543919000,349173570,,,2.6908,,129765728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1974,553660000,313921100,,,2.3545,,133330104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1975,563532000,366943700,,,2.6283998,,139604656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1976,573555000,389670430,,,2.671,,145889040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1977,583721000,394800350,,,2.7818,,141922112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1978,594001000,404337900,,,2.9758,,135875392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1979,604359000,422586430,,,3.1385,,134644736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1980,614772000,399692030,,,2.855,,139998320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1981,625231000,485265250,,,3.2085998,,151239840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1982,635732000,491693250,,,3.2645,,150618752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1983,646303000,354691520,,,2.7194998,,130424584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1984,656960000,463867940,,,3.2268,,143756688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1985,667721000,505363500,,,3.4622,,145966944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1986,678589000,477770560,,,3.3873,,141048176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1987,689557000,443875600,,,3.3119998,,134022408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1988,700603000,350027420,,,2.7449,,127519912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1989,711692000,438086900,,,3.2319999,,135545824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1990,722811000,467320300,,,3.4835,,134150976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1991,733917000,437481630,,,3.3316,,131311344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1992,745026000,520651520,,,3.8618999,,134817808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1993,756179000,426248580,,,3.3957,,125524736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1994,767446000,521204930,,,3.9852998,,130781800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1995,778863000,452765900,,,3.5632,,127066352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1996,790465000,514014660,,,3.8625998,,133074336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1997,802185000,520210050,,,3.9002,,133379488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1998,813895000,533590980,,,4.2128,,126658616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),1999,825400000,520448640,,,4.2451997,,122596360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2000,836565000,531447600,,,4.2493,,125068296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2001,847329000,519943420,,,4.2371,,122712080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2002,857747000,474982500,,,4.0606,,116973720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2003,867893000,558217100,,,4.4286,,126048104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2004,877910000,600730700,,,4.8673997,,123418320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2005,887906000,574896060,,,4.7208,,121778544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2006,897888000,542120260,,,4.6597,,116341760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2007,907836000,641446850,,,4.9947,,128426200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2008,917757000,654061000,,,4.9927,,131002728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2009,927639000,632621200,,,5.1741,,122266640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2010,932535000,634597900,,,5.3241997,,119190440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2011,942246000,628585540,,,5.1816998,,121308832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2012,951843000,618275000,,,4.8255997,,128122936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2013,961333000,726424960,,,5.6036,,129636376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2014,966820350,722497200,,,5.6998,,126757264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2015,975789440,722963100,,,5.6840997,,127189520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2016,984581400,786560260,,,6.2524,,125801688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2017,993195260,768279700,,,6.1513,,124896384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2018,1001646000,747704700,,,5.9393,,125891720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2019,1009950140,763354430,,,6.0717998,,125722272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2020,1018121150,788328600,,,6.0522,,130254000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Americas (FAO),2021,,777432770,,,5.8697996,,132447312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Angola,1961,5441328,544000,0.09997559,99.97559,0.82799995,,657000,0.12074258,1207.4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
