latitude,longitude,rwi,error
-2.0759616,29.9816895,-0.127,0.446
-2.0320445,29.4323730,0.039,0.333
-2.0979197,30.0915527,0.061,0.389
-1.7904800,30.1135254,0.087,0.402
-1.9222467,29.3664551,-0.123,0.371
-2.2735730,30.7067871,-0.085,0.401
-2.0320445,30.3112793,-0.336,0.335
-2.3613917,30.5090332,0.197,0.316
-2.0979197,29.5202637,-0.161,0.298
-2.5370123,28.9489746,-0.119,0.312
-1.3511931,30.3771973,-0.090,0.355
-2.7565043,29.7839355,-0.440,0.303
-2.0759616,29.3664551,0.739,0.423
-1.6587038,30.3112793,-0.159,0.301
-1.3731595,30.5529785,-0.589,0.307
-2.1857489,30.2673340,-0.413,0.322
-1.7026302,29.7399902,-0.436,0.352
-2.3613917,29.6740723,-0.077,0.366
-2.0100856,30.6848145,-0.062,0.311
-2.4931093,29.0588379,0.181,0.312
-1.8344033,29.9157715,-0.095,0.443
-2.2296616,30.5529785,-0.170,0.352
-1.5928123,29.3884277,0.133,0.370
-2.7345569,29.5422363,0.144,0.353
-1.8783255,29.3005371,-0.069,0.341
-1.3731595,29.8718262,-0.229,0.361
-2.3833455,30.5529785,0.006,0.290
-2.2955282,29.4982910,-0.310,0.320
-1.9881263,29.4982910,-0.233,0.301
-1.4390576,29.7839355,-0.135,0.342
-2.1198775,30.8386230,-0.118,0.293
-2.2735730,30.7727051,-0.299,0.382
-1.6806671,30.0036621,-0.059,0.349
-2.1418349,29.9816895,-0.334,0.315
-2.5809138,29.1247559,-0.190,0.298
-2.4931093,29.7399902,-0.348,0.368
-1.5928123,30.0476074,1.057,0.475
-2.4711573,29.0588379,0.082,0.432
-2.2296616,29.4104004,-0.023,0.353
-2.6906608,29.9157715,-0.042,0.299
-1.7465556,29.5861816,-0.297,0.378
-1.4829887,30.0256348,0.992,0.376
-2.0100856,29.6520996,0.039,0.321
-2.3174830,29.6520996,0.206,0.304
-1.8344033,30.3771973,-0.192,0.321
-2.0759616,29.9597168,-0.504,0.334
-2.1198775,30.1354980,-0.236,0.416
-2.7784514,29.5861816,0.437,0.299
-2.0540032,29.6960449,-0.101,0.327
-2.1637921,29.3444824,-0.330,0.314
-1.5269188,30.2453613,-0.160,0.387
-1.6587038,29.5422363,-0.501,0.330
-1.7904800,29.8278809,0.521,0.301
-1.9661667,30.4211426,0.223,0.401
-1.7465556,29.6740723,0.266,0.407
-1.7026302,30.3552246,0.002,0.306
-1.4390576,30.3991699,0.215,0.364
-2.3613917,29.6301270,0.048,0.308
-2.1857489,30.6408691,-0.035,0.290
-1.9442068,29.8059082,-0.799,0.356
-2.2077054,30.0256348,-0.157,0.288
-1.6367402,29.4982910,-0.021,0.370
-2.3394375,30.0695801,-0.110,0.289
-2.2516175,29.1906738,-0.050,0.322
-2.4052990,29.0808105,0.166,0.365
-2.4711573,29.5202637,0.286,0.412
-2.1857489,29.3444824,-0.090,0.353
-2.0100856,30.2893066,-0.101,0.327
-2.2735730,29.8498535,-0.438,0.291
-2.0540032,30.0256348,-0.181,0.340
-1.3731595,29.7180176,-0.356,0.310
-1.9661667,29.9816895,0.818,0.435
-2.6906608,29.6081543,0.042,0.340
-2.1418349,30.3112793,-0.210,0.293
-2.3833455,30.1354980,0.464,0.443
-2.1857489,30.3771973,0.027,0.304
-1.8124418,30.5969238,-0.076,0.320
-1.9002862,30.4211426,0.712,0.442
-1.7245930,29.8278809,-0.369,0.335
-2.6248138,29.8937988,-0.338,0.315
-2.6467632,29.7180176,0.186,0.316
-2.1637921,29.8059082,-0.354,0.302
-1.8344033,29.8718262,-0.333,0.441
-2.1198775,29.6520996,-0.157,0.296
-2.1857489,30.0036621,-0.280,0.306
-1.9881263,30.2233887,1.122,0.452
-2.0979197,30.2453613,-0.111,0.301
-2.4492049,29.4982910,-0.182,0.435
-1.6587038,29.8059082,0.047,0.369
-1.5708481,29.9377441,0.000,0.340
-1.3511931,30.2014160,0.029,0.324
-2.2516175,30.7946777,0.276,0.343
-1.7245930,30.0036621,-0.236,0.322
-1.6147764,29.9816895,0.049,0.376
-1.5928123,29.8059082,-0.245,0.322
-2.4272521,29.1906738,-0.027,0.307
-1.4829887,30.1354980,0.131,0.294
-2.2955282,29.8498535,-0.291,0.318
-1.7904800,30.3771973,0.062,0.337
-2.1637921,30.6848145,-0.189,0.310
-1.2633253,30.4650879,-0.344,0.294
-1.4170918,30.0256348,-0.625,0.327
-1.3072596,30.3771973,-0.110,0.328
-2.0540032,30.3552246,-0.128,0.317
-1.3072596,30.2453613,-0.350,0.312
-2.4492049,29.5422363,-0.055,0.318
-2.6028640,29.7839355,0.006,0.367
-2.0979197,30.7287598,0.513,0.358
-2.4492049,29.6301270,0.023,0.348
-1.9661667,30.7946777,-0.373,0.320
-1.7904800,30.5529785,-0.059,0.301
-1.6367402,30.1574707,0.115,0.308
-2.5370123,29.8718262,-0.094,0.345
-1.8124418,30.0256348,-0.103,0.376
-1.3292264,30.5529785,-0.494,0.289
-1.4390576,30.0695801,-0.336,0.295
-1.1095498,30.3771973,-0.316,0.295
-2.7784514,29.7399902,0.454,0.403
-1.6367402,29.3225098,-0.033,0.321
-2.1418349,30.0695801,0.557,0.423
-1.6587038,29.5861816,0.342,0.334
-1.9442068,30.8166504,-0.263,0.295
-2.2077054,29.7839355,-0.400,0.390
-2.4931093,29.5642090,-0.264,0.356
-1.7245930,29.8937988,0.147,0.295
-1.0656124,30.4431152,0.306,0.328
-2.4052990,28.9929199,0.124,0.360
-1.5708481,30.1574707,-0.245,0.384
-1.9442068,29.8718262,0.028,0.421
-2.1198775,30.1574707,-0.109,0.341
-2.2077054,30.3332520,-0.344,0.295
-2.2516175,29.2126465,0.154,0.419
-1.4610233,30.0476074,0.389,0.315
-1.8563646,30.5749512,0.374,0.329
-2.2516175,30.0256348,-0.185,0.291
-1.9881263,30.5969238,0.050,0.349
-2.4052990,28.9709473,0.052,0.317
-1.5928123,30.2233887,-0.321,0.331
-2.4052990,29.0148926,0.277,0.412
-1.8563646,29.5202637,-0.269,0.316
-1.4829887,30.3332520,-0.767,0.315
-2.5589632,29.4982910,-0.164,0.289
-2.2296616,29.6301270,-0.054,0.317
-2.3613917,28.9929199,-0.564,0.308
-2.5809138,29.4982910,0.124,0.304
-2.6028640,29.6960449,0.054,0.329
-2.1198775,29.7839355,0.054,0.401
-2.3613917,30.5749512,-0.359,0.294
-1.9222467,29.6960449,-0.266,0.301
-1.6587038,29.9157715,0.208,0.381
-2.2296616,30.2893066,-0.570,0.317
-1.4170918,29.8718262,0.030,0.308
-2.2296616,29.3444824,-0.299,0.316
-2.1198775,29.7180176,-0.221,0.338
-2.0759616,30.1354980,-0.208,0.361
-2.7126091,29.4543457,-0.105,0.298
-1.5708481,29.6960449,-0.004,0.370
-2.6467632,28.9489746,0.440,0.440
-1.4170918,30.2673340,0.044,0.332
-2.0100856,30.5749512,0.056,0.358
-2.2077054,30.0915527,-0.113,0.366
-2.3394375,30.0256348,-0.375,0.291
-1.8783255,29.7619629,0.401,0.366
-2.0320445,29.5202637,-0.723,0.303
-2.6248138,29.7180176,0.544,0.371
-2.0540032,30.4870605,0.094,0.321
-2.0979197,29.3884277,-0.403,0.328
-2.6028640,29.4323730,-0.248,0.317
-2.0100856,30.5529785,0.855,0.474
-1.7245930,29.7180176,-0.280,0.296
-2.4711573,29.6740723,-0.414,0.330
-2.6028640,29.1687012,-0.041,0.316
-2.4492049,29.9157715,-0.265,0.297
-1.2193903,30.3552246,-0.215,0.293
-2.0100856,29.8498535,0.102,0.372
-1.8563646,30.0915527,1.082,0.404
-1.7245930,30.6188965,-0.513,0.297
-1.6147764,30.3552246,-0.064,0.349
-2.4052990,29.1027832,-0.309,0.317
-2.2296616,29.3225098,-0.376,0.313
-1.9222467,29.4982910,-0.125,0.310
-2.6687122,29.8059082,-0.248,0.323
-2.3613917,29.8718262,0.008,0.382
-1.5269188,30.0036621,0.145,0.320
-1.6806671,30.1135254,-0.290,0.383
-2.1637921,29.8278809,-0.180,0.345
-1.9442068,30.2453613,0.082,0.383
-1.6587038,29.7839355,0.034,0.430
-2.4272521,29.4982910,-0.344,0.300
-2.6028640,29.1906738,-0.070,0.287
-2.4272521,28.9270020,0.244,0.378
-1.5049538,29.9816895,0.102,0.384
-2.2735730,30.6848145,0.683,0.458
-2.2516175,29.6301270,-0.149,0.297
-2.3833455,29.8718262,-0.156,0.370
-1.4610233,30.0256348,0.298,0.371
-2.4492049,29.8059082,-0.040,0.354
-1.7904800,29.3444824,0.033,0.329
-2.2077054,30.1354980,1.158,0.406
-1.5049538,30.1135254,-0.256,0.352
-1.9661667,30.5969238,0.340,0.360
-1.1754546,30.3771973,-0.361,0.293
-2.0759616,29.6520996,0.295,0.376
-1.7465556,29.4982910,-0.193,0.319
-2.0759616,30.2673340,-0.287,0.330
-2.4711573,29.4104004,-0.143,0.311
-1.3951258,30.5310059,-0.632,0.293
-2.2296616,30.2453613,0.495,0.413
-1.7685179,30.1354980,0.488,0.371
-1.6147764,30.1574707,0.146,0.326
-2.3833455,29.8937988,-0.311,0.383
-1.5269188,30.2673340,-0.360,0.324
-2.5370123,29.8278809,-0.099,0.348
-2.2955282,29.2126465,0.368,0.384
-1.9442068,30.1135254,1.376,0.471
-2.5150610,29.5642090,-0.238,0.302
-2.3174830,29.8278809,-0.198,0.316
-2.3833455,30.6408691,0.134,0.293
-2.3174830,30.8166504,-0.053,0.393
-1.9222467,29.9157715,-0.153,0.487
-1.4390576,29.6081543,-0.061,0.395
-1.5269188,30.3991699,0.289,0.451
-2.0320445,29.9157715,-0.273,0.353
-1.7685179,30.5090332,0.226,0.305
-2.5370123,29.7180176,-0.175,0.320
-1.3951258,30.0915527,0.312,0.306
-1.7465556,29.5202637,0.018,0.306
-1.7245930,30.3332520,-0.057,0.354
-1.7685179,29.7619629,-0.147,0.307
-2.0540032,29.4543457,0.637,0.331
-2.1418349,30.1354980,-0.372,0.339
-1.5928123,30.2014160,-0.213,0.298
-1.9661667,29.5422363,0.123,0.348
-1.7245930,29.9816895,-0.385,0.311
-2.3613917,30.2893066,-0.524,0.292
-2.0320445,29.4982910,-0.134,0.306
-1.5928123,29.3444824,0.136,0.340
-1.8344033,30.6628418,0.172,0.292
-2.0100856,30.3771973,-0.163,0.373
-2.1418349,29.4763184,-0.285,0.303
-1.9442068,30.5310059,0.121,0.373
-1.9442068,29.7619629,-0.435,0.433
-2.0759616,29.8059082,-0.270,0.392
-1.9222467,29.6081543,-0.301,0.303
-1.1534865,30.4650879,-0.299,0.312
-1.7245930,30.2453613,-0.227,0.317
-2.2296616,29.2565918,-0.250,0.426
-2.0320445,29.6960449,-0.033,0.329
-1.4390576,30.4870605,-0.236,0.323
-2.5150610,29.4543457,-0.298,0.368
-2.3833455,29.1467285,0.041,0.348
-2.2735730,30.0915527,-0.575,0.377
-1.8563646,29.9816895,0.365,0.414
-2.0540032,30.7067871,0.289,0.314
-1.4390576,29.6960449,-0.258,0.326
-2.2077054,30.4870605,0.199,0.294
-2.0100856,30.5969238,0.439,0.320
-1.5269188,29.7399902,-0.459,0.377
-2.7345569,29.4982910,0.082,0.302
-2.6687122,29.8937988,0.003,0.304
-2.1637921,30.8386230,0.750,0.303
-2.4492049,29.8718262,0.086,0.291
-2.0540032,29.7399902,-0.288,0.422
-1.6147764,29.8498535,-0.208,0.295
-2.3174830,30.1135254,-0.322,0.290
-1.8563646,29.2785645,-0.219,0.315
-2.1198775,29.7399902,0.211,0.359
-2.6248138,29.1906738,-0.590,0.308
-2.3833455,30.0695801,-0.406,0.310
-1.6806671,29.7619629,-0.139,0.340
-2.2955282,30.4431152,-0.265,0.290
-1.6367402,30.5749512,-0.436,0.306
-1.9881263,30.3112793,-0.255,0.329
-2.1418349,30.8166504,-0.197,0.293
-2.2735730,30.1574707,-0.236,0.295
-1.9661667,29.4104004,0.200,0.360
-2.2735730,29.4982910,-0.462,0.318
-2.6687122,28.9270020,-0.140,0.295
-1.6367402,29.7619629,0.006,0.360
-1.8344033,29.5422363,-0.303,0.319
-2.7345569,29.6301270,0.465,0.311
-2.0759616,30.0695801,-0.393,0.388
-1.7465556,30.1135254,0.064,0.346
-2.0540032,30.3112793,0.046,0.343
-2.2955282,29.2785645,0.202,0.311
-2.7565043,29.4323730,-0.245,0.283
-1.2852926,30.2014160,-0.110,0.352
-1.8783255,30.0256348,-0.195,0.398
-2.3613917,29.5422363,0.138,0.313
-2.3394375,30.4870605,0.350,0.320
-1.7465556,29.9597168,0.091,0.315
-2.4711573,29.7839355,-0.264,0.344
-2.0979197,30.1574707,-0.469,0.323
-1.7245930,30.1574707,-0.173,0.330
-1.7245930,29.6081543,-0.623,0.337
-1.4829887,29.7180176,0.101,0.408
-1.9881263,29.6960449,0.731,0.390
-1.3731595,30.2453613,0.872,0.431
-1.6147764,30.2673340,0.423,0.453
-1.9222467,29.6301270,-0.008,0.404
-1.8563646,30.5310059,0.007,0.425
-1.5049538,30.2673340,-0.047,0.323
-2.3174830,29.6960449,-0.151,0.324
-2.5809138,28.9709473,0.222,0.308
-1.9881263,29.8059082,-0.361,0.369
-1.9222467,30.3332520,-0.140,0.422
-2.3174830,30.5090332,0.369,0.345
-2.3174830,29.5642090,0.326,0.324
-2.0540032,29.9816895,-0.310,0.312
-1.9442068,30.3332520,0.379,0.386
-1.9222467,30.3991699,-0.088,0.366
-2.1637921,29.4763184,-0.216,0.324
-2.3833455,29.2126465,-0.238,0.290
-1.8344033,29.3664551,-0.099,0.296
-1.7026302,29.8937988,-0.068,0.495
-2.4711573,28.9270020,0.832,0.447
-2.6248138,29.8498535,0.166,0.316
-2.4272521,28.9489746,-0.011,0.324
-1.6806671,29.2785645,0.472,0.415
-2.6028640,29.0148926,0.917,0.458
-1.7465556,30.1354980,0.008,0.379
-1.6147764,29.3664551,0.487,0.445
-2.4492049,29.1906738,-0.276,0.291
-2.2955282,29.0148926,-0.362,0.329
-2.5589632,28.9270020,-0.045,0.360
-1.5488836,29.6301270,1.032,0.484
-2.3613917,29.5861816,-0.337,0.364
-2.6687122,29.8498535,0.749,0.399
-2.8223442,29.5642090,0.089,0.294
-1.9222467,30.4650879,-0.090,0.375
-2.4492049,29.6740723,-0.392,0.296
-2.5589632,29.5861816,-0.104,0.308
-1.9002862,30.4870605,0.844,0.439
-2.7784514,29.5202637,0.151,0.312
-2.6248138,29.4763184,-0.104,0.344
-2.1857489,30.3332520,0.503,0.307
-2.0100856,29.7180176,0.188,0.382
-2.4272521,29.4104004,0.387,0.378
-2.1198775,30.0036621,-0.297,0.352
-1.9222467,29.5422363,0.112,0.333
-1.9222467,29.5202637,-0.286,0.356
-2.2955282,29.7180176,0.450,0.368
-2.2735730,29.3444824,-0.201,0.395
-2.1637921,29.5642090,0.004,0.338
-2.4492049,29.8498535,-0.206,0.328
-1.7245930,29.7619629,-0.159,0.357
-1.7245930,30.5090332,-0.142,0.308
-2.6028640,29.6740723,-0.338,0.425
-2.1637921,29.2785645,0.301,0.358
-2.0100856,30.0036621,0.368,0.370
-2.6467632,29.6081543,0.106,0.425
-1.8783255,30.0915527,0.660,0.425
-1.7685179,30.4870605,0.289,0.302
-1.3951258,30.0476074,-0.229,0.294
-1.2413579,30.3991699,0.003,0.382
-2.0979197,30.7067871,0.136,0.388
-1.6147764,29.3444824,-0.166,0.367
-1.9442068,30.1354980,2.114,0.464
-1.8783255,30.2893066,-0.130,0.329
-2.0540032,29.4104004,0.648,0.464
-2.4052990,30.5749512,-0.510,0.310
-1.9222467,30.6628418,-0.087,0.342
-1.4170918,30.0036621,0.106,0.314
-2.1418349,30.3991699,-0.209,0.329
-2.0100856,29.9377441,-0.215,0.348
-2.2296616,30.8386230,-0.602,0.294
-1.9881263,29.5861816,-0.204,0.336
-1.5488836,29.9377441,0.184,0.318
-1.9222467,30.1574707,0.952,0.433
-2.5809138,29.5422363,0.136,0.342
-1.9442068,29.6520996,0.063,0.377
-1.4610233,29.6520996,-0.030,0.328
-1.4829887,30.3771973,-0.047,0.317
-2.2296616,29.2126465,-0.366,0.315
-1.9222467,29.4763184,-0.390,0.326
-1.4610233,30.3112793,0.058,0.319
-1.5708481,30.2453613,0.396,0.360
-2.7565043,29.8059082,-0.130,0.305
-1.4170918,29.6301270,0.110,0.356
-2.6028640,29.9157715,-0.472,0.306
-1.4829887,30.2673340,-0.021,0.298
-2.0540032,29.9377441,-0.289,0.310
-2.5370123,28.9050293,0.474,0.397
-2.5809138,29.7399902,0.708,0.447
-2.0100856,30.2453613,0.497,0.342
-1.5928123,30.3112793,-0.217,0.304
-2.3833455,29.4323730,-0.392,0.298
-1.9002862,30.5529785,-0.072,0.336
-1.9002862,29.4982910,-0.416,0.313
-1.6367402,30.0695801,-0.072,0.404
-1.5269188,30.1794434,-0.051,0.343
-2.6248138,29.4982910,-0.213,0.323
-2.0320445,29.4543457,0.031,0.335
-2.2516175,29.7399902,-0.056,0.369
-1.2193903,30.4211426,0.893,0.398
-1.5269188,29.8278809,-0.225,0.303
-2.5150610,29.4982910,0.074,0.355
-1.7465556,30.4870605,-0.087,0.299
-2.7126091,29.7180176,-0.087,0.341
-2.6028640,29.8278809,0.705,0.462
-2.7784514,29.6740723,0.094,0.369
-2.3174830,29.9377441,-0.260,0.296
-1.8124418,29.8937988,-0.289,0.385
-2.1857489,30.0256348,-0.137,0.349
-1.6367402,30.5310059,-0.186,0.304
-2.4052990,29.4104004,0.296,0.337
-1.9002862,30.2893066,0.562,0.389
-1.8124418,30.2893066,-0.345,0.310
-1.6367402,29.7839355,0.873,0.432
-1.3951258,29.7399902,-0.106,0.413
-1.4390576,30.3771973,-0.708,0.332
-2.3174830,30.0256348,-0.458,0.416
-2.2955282,30.7727051,0.333,0.353
-1.2413579,30.3332520,-0.462,0.321
-2.5589632,29.6301270,-0.138,0.408
-2.6687122,28.9050293,-0.193,0.316
-1.9661667,30.1574707,0.923,0.454
-2.3394375,29.0368652,-0.196,0.318
-2.1418349,30.0476074,-0.612,0.465
-2.0540032,30.5090332,0.052,0.321
-1.5269188,30.1354980,-0.310,0.298
-2.2955282,29.7619629,0.144,0.371
-1.7465556,29.9377441,0.015,0.400
-2.0979197,30.5090332,0.222,0.316
-1.4829887,29.8278809,0.516,0.421
-2.4492049,29.5861816,0.085,0.384
-2.2077054,29.2565918,-0.052,0.375
-1.3072596,30.4431152,-0.228,0.313
-1.8783255,29.6081543,0.179,0.338
-1.6367402,30.2014160,-0.033,0.321
-1.9222467,29.5861816,-0.008,0.319
-1.8563646,29.4982910,-0.302,0.298
-1.6806671,30.3112793,-0.188,0.336
-2.1857489,29.9377441,-0.343,0.322
-1.5708481,29.6301270,0.671,0.479
-1.2193903,30.3332520,-0.594,0.333
-2.4052990,29.7399902,-0.488,0.335
-2.3833455,30.5090332,-0.316,0.294
-2.2077054,29.4543457,0.000,0.327
-2.7565043,29.5422363,0.146,0.306
-1.7026302,30.3991699,-0.130,0.390
-2.1857489,30.4211426,-0.125,0.350
-2.2296616,30.7287598,0.277,0.326
-1.6806671,29.4763184,-0.048,0.349
-2.1637921,29.6960449,-0.069,0.318
-2.2516175,30.8386230,-0.453,0.302
-2.5370123,29.9157715,-0.190,0.309
-2.4272521,29.9157715,-0.104,0.288
-1.4170918,30.2233887,-0.038,0.347
-2.2077054,30.5969238,0.051,0.395
-1.9222467,29.8278809,-0.432,0.313
-2.2077054,29.8718262,-0.408,0.355
-2.3613917,29.7180176,-0.170,0.340
-1.9442068,29.5642090,-0.142,0.339
-2.3174830,30.4431152,-0.252,0.322
-1.3951258,30.1354980,-0.296,0.337
-1.5708481,29.6740723,0.059,0.347
-1.8783255,30.3771973,0.017,0.397
-1.7685179,30.2453613,-0.116,0.324
-2.0759616,30.6848145,-0.264,0.302
-2.1198775,29.8278809,-0.144,0.335
-1.9442068,30.2673340,0.296,0.371
-1.3292264,30.4431152,-0.269,0.311
-2.5150610,29.8937988,0.062,0.351
-1.9442068,29.4763184,-0.108,0.364
-2.5589632,29.6960449,-0.006,0.392
-2.1637921,29.6520996,-0.076,0.345
-2.2735730,29.3225098,-0.248,0.310
-2.1857489,29.2785645,0.978,0.402
-2.3833455,29.5642090,-0.379,0.337
-1.9442068,29.1467285,-0.696,0.315
-2.3833455,30.5310059,-0.508,0.289
-2.0100856,29.4543457,-0.034,0.406
-1.5049538,30.3552246,-0.507,0.312
-2.2735730,30.3332520,-0.497,0.293
-2.4492049,29.7180176,-0.141,0.304
-1.4610233,30.5310059,-0.104,0.311
-1.6367402,29.3884277,0.183,0.375
-1.9442068,29.8937988,-0.235,0.397
-2.0100856,29.3664551,-0.184,0.341
-2.4272521,29.3884277,-0.337,0.292
-1.7026302,29.5642090,-0.268,0.344
-2.8003980,29.5642090,0.560,0.287
-1.5269188,29.6520996,0.760,0.386
-1.6147764,30.0476074,0.335,0.392
-1.6367402,30.4870605,-0.448,0.303
-1.7026302,29.5861816,0.015,0.338
-1.7245930,30.0476074,-0.221,0.356
-1.6806671,29.3005371,0.635,0.424
-2.0540032,30.1794434,-0.439,0.349
-1.4829887,29.6301270,0.533,0.409
-2.2516175,30.8166504,0.063,0.379
-1.3731595,30.2014160,0.233,0.338
-1.2633253,30.2673340,-0.352,0.290
-2.1857489,30.1135254,0.271,0.416
-2.2735730,30.2453613,-0.244,0.329
-1.8563646,30.0256348,-0.279,0.373
-2.4272521,29.7180176,-0.456,0.311
-2.1198775,30.4870605,-0.271,0.308
-1.4170918,30.2453613,-0.074,0.354
-2.5370123,29.6520996,-0.233,0.364
-2.2735730,29.7399902,-0.222,0.385
-2.4052990,28.9050293,0.222,0.372
-2.2735730,30.0256348,-0.335,0.338
-2.0759616,30.0256348,-0.228,0.313
-2.4711573,29.6520996,-0.329,0.330
-1.4390576,30.3332520,0.052,0.352
-2.2296616,30.0695801,0.152,0.412
-2.2735730,30.6408691,0.153,0.401
-2.6467632,29.0588379,-0.444,0.295
-2.2735730,30.5749512,-0.041,0.392
-1.6367402,30.4650879,-0.226,0.326
-1.4610233,30.3332520,-0.005,0.310
-2.1857489,30.4650879,0.000,0.299
-2.1637921,30.8166504,-0.609,0.292
-1.8783255,29.8498535,0.152,0.357
-2.6467632,29.8937988,-0.258,0.292
-2.1198775,30.2014160,-0.230,0.301
-1.7465556,29.8937988,-0.155,0.337
-2.3613917,30.7067871,-0.193,0.293
-2.2516175,29.5861816,-0.059,0.304
-2.6906608,28.9709473,-0.314,0.294
-1.4170918,29.6960449,-0.430,0.332
-2.1418349,30.2673340,-0.471,0.303
-1.3951258,30.5090332,-0.743,0.310
-2.0100856,29.4763184,-0.150,0.315
-1.6147764,30.2453613,0.195,0.333
-1.2852926,30.2893066,-0.337,0.307
-1.7465556,30.3552246,-0.188,0.328
-2.1637921,30.0256348,-0.330,0.291
-2.0320445,30.4650879,0.128,0.387
-2.6467632,29.4982910,-0.118,0.299
-2.2735730,30.0036621,-0.127,0.360
-2.1637921,29.4104004,-0.071,0.310
-2.6687122,28.9709473,-0.242,0.345
-2.0320445,30.4431152,-0.487,0.327
-2.5809138,29.0368652,-0.046,0.391
-1.1534865,30.3112793,-0.379,0.293
-2.6467632,29.6520996,-0.438,0.322
-2.0320445,30.8386230,-0.411,0.303
-1.9881263,30.7067871,0.015,0.373
-2.1857489,29.4763184,-0.220,0.318
-2.6687122,28.9489746,-0.126,0.336
-1.4610233,30.4870605,-0.002,0.308
-2.4272521,29.8498535,-0.253,0.350
-2.1198775,29.4104004,-0.458,0.303
-1.7465556,30.0476074,-0.119,0.367
-2.3174830,29.2565918,-0.231,0.350
-2.0100856,30.7727051,0.176,0.312
-1.7904800,30.0915527,-0.116,0.376
-1.8124418,30.4650879,0.038,0.345
-2.3833455,30.7507324,-0.512,0.292
-1.5488836,29.5202637,-0.115,0.329
-2.3394375,30.5529785,0.362,0.288
-2.1198775,30.3771973,-0.395,0.362
-1.8783255,29.4763184,-0.168,0.309
-2.0540032,30.8166504,0.088,0.359
-2.0979197,29.4763184,0.230,0.397
-1.9661667,30.4870605,-0.107,0.385
-1.6587038,30.0256348,-0.241,0.340
-1.9661667,30.6188965,0.635,0.416
-2.0320445,30.6188965,-0.400,0.315
-1.9002862,30.0915527,0.678,0.433
-1.4390576,29.8278809,-0.237,0.395
-1.6587038,30.0695801,0.079,0.376
-2.3833455,29.6960449,-0.123,0.308
-2.3174830,30.1354980,-0.426,0.312
-1.3292264,30.2014160,0.132,0.327
-2.4711573,29.6301270,0.137,0.333
-1.7026302,29.7619629,-0.030,0.357
-1.4390576,30.1135254,-0.422,0.357
-2.4052990,29.1467285,-0.951,0.431
-2.3833455,29.6081543,-0.205,0.353
-2.0759616,29.7619629,1.579,0.478
-1.6367402,29.7399902,-0.259,0.308
-2.4052990,29.2565918,-0.125,0.294
-1.5488836,29.9157715,-0.279,0.311
-2.7126091,29.5202637,-0.120,0.288
-1.6587038,30.4870605,-0.304,0.316
-2.2077054,29.5861816,-0.362,0.303
-2.3394375,29.8498535,-0.212,0.321
-1.6806671,30.6188965,-0.283,0.297
-1.7026302,29.8718262,-0.089,0.338
-2.3394375,29.4763184,-0.313,0.301
-1.2193903,30.2893066,0.159,0.328
-1.7904800,30.2453613,-0.071,0.320
-2.1418349,29.8059082,-0.206,0.314
-1.9881263,29.4104004,0.300,0.333
-1.9002862,30.6848145,-0.148,0.308
-1.9442068,29.6740723,0.218,0.358
-2.3394375,30.0915527,-0.241,0.319
-2.3833455,29.1027832,-0.048,0.327
-1.3951258,30.0695801,-0.238,0.291
-2.2296616,30.3771973,0.679,0.302
-2.5370123,29.5642090,-0.174,0.302
-2.6467632,29.4763184,0.074,0.296
-2.5809138,28.9270020,-0.289,0.366
-2.3613917,29.0148926,-0.117,0.329
-1.6367402,30.3112793,0.011,0.347
-1.8563646,29.7399902,-0.086,0.315
-2.1637921,30.6628418,-0.357,0.300
-1.7245930,29.5202637,-0.151,0.324
-2.4711573,29.8059082,-0.112,0.322
-2.1857489,30.1794434,-0.236,0.428
-2.2516175,29.3444824,-0.119,0.348
-2.7784514,29.7180176,0.079,0.299
-1.2633253,30.3771973,-0.474,0.304
-2.6028640,29.6301270,-0.418,0.313
-2.4711573,28.9929199,-0.280,0.366
-2.3833455,29.5422363,0.023,0.331
-1.6147764,29.4323730,0.835,0.425
-2.0979197,30.8386230,-0.057,0.324
-2.2077054,29.8059082,-0.078,0.337
-1.6806671,30.0476074,0.076,0.408
-1.7685179,29.7839355,-0.114,0.298
-2.0540032,30.0036621,-0.110,0.321
-2.7565043,29.7399902,0.295,0.351
-1.6147764,29.3005371,-0.443,0.322
-1.8783255,29.9597168,-0.051,0.357
-2.1418349,30.2233887,0.632,0.336
-2.0759616,30.7287598,0.164,0.296
-2.0979197,29.3444824,0.139,0.379
-2.3833455,30.5969238,-0.290,0.314
-1.2193903,30.4870605,-0.041,0.288
-2.0100856,29.9157715,0.482,0.407
-1.5488836,30.2673340,-0.208,0.322
-2.5150610,28.8830566,0.643,0.398
-2.1857489,29.7619629,-0.112,0.361
-2.4711573,29.5422363,0.164,0.366
-1.7026302,29.7839355,-0.266,0.325
-1.7026302,29.3664551,-0.188,0.346
-2.5589632,28.9489746,0.634,0.412
-2.3394375,29.1467285,-0.322,0.423
-1.9881263,29.5202637,-0.390,0.336
-1.8344033,30.4211426,-0.004,0.333
-1.5269188,30.2233887,0.009,0.380
-1.8124418,30.6408691,-0.644,0.296
-1.3951258,29.8059082,0.014,0.317
-1.5708481,29.4104004,0.167,0.336
-2.3833455,29.8059082,-0.110,0.317
-1.9881263,30.3332520,-0.219,0.344
-2.4272521,29.9597168,-0.592,0.294
-2.6028640,28.9709473,-0.321,0.297
-2.6906608,29.7619629,-0.106,0.335
-2.0320445,30.3771973,1.149,0.430
-2.0320445,30.5969238,-0.185,0.295
